caller_file|caller_name|caller_type|callee_name|call_line
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|AppendRedTimeNotChargedWarning|Sub|str|str(v_lngEmpNum))
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|ApplyRedTimeNotContactedRules|Sub|time|"l_strErrorDesc = ""No RedTime Charged.  The call time ("" & l_strCallDateTime & "") is within 2 hours of the employee leaving work."""
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetChargeInd|Function|l_obj.OvertimeResponseChargeIndicator|GetChargeInd = l_obj.OvertimeResponseChargeIndicator(v_strResponse)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetCollectionPeriods|Function|l_obj.GetCollectionPeriods|Set GetCollectionPeriods = l_obj.GetCollectionPeriods(l_datStartDate, l_datEndDate, l_col)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetEmpOTData|Function|l_boCommonLib.GetOTBankChargeInfoByChargeDate|Set GetEmpOTData = l_boCommonLib.GetOTBankChargeInfoByChargeDate(v_aryEmployees, v_datStartDate, v_datEndDate, m_rsEmployeeData)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetEmpOvertimeBanks|Function|l_dbOvertimeEqualizer.GetEmployeeOvertimeBanks|Set GetEmpOvertimeBanks = l_dbOvertimeEqualizer.GetEmployeeOvertimeBanks(v_aryEmployees)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetEmpOvertimeTempBanks|Function|l_dbOvertimeEqualizer.GetEmployeeOvertimeTempBanks|Set GetEmpOvertimeTempBanks = l_dbOvertimeEqualizer.GetEmployeeOvertimeTempBanks(v_aryEmployees)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetEmployeeData|Function|l_obj.GetEmployee|Set GetEmployeeData = l_obj.GetEmployee(v_aryEmployees)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetEmployeeSchedules|Function|l_obj.GetScheduleForOTCanvassing|Set GetEmployeeSchedules = l_obj.GetScheduleForOTCanvassing( _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetOTGroupBanks|Function|l_dbOvertimeEqualizer.GetOTGroupBanks|Set GetOTGroupBanks = l_dbOvertimeEqualizer.GetOTGroupBanks(v_intOTGroup)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetOTGroupBanks|Function|l_dbOvertimeEqualizer.GetOTGroupCanvassBank|Set l_rs = l_dbOvertimeEqualizer.GetOTGroupCanvassBank(v_intOTGroup)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetOppBankCharges|Function|l_dbOvertimeEqualizer.GetOppOTBankCharges|Set GetOppBankCharges = l_dbOvertimeEqualizer.GetOppOTBankCharges(m_lngOTOppNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetOvertimeBankTimeCharges|Function|l_dbOvertimeEqualizer.GetOvertimeBankTimeCharges|Set GetOvertimeBankTimeCharges = l_dbOvertimeEqualizer.GetOvertimeBankTimeCharges(m_datOTOppChargeDate, m_strOTShiftCode, v_lngOTOppNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetOvertimeExceptions|Function|l_dbCodeTables.GetOvertimeExceptions|Set GetOvertimeExceptions = l_dbCodeTables.GetOvertimeExceptions()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetOvertimeResponses|Function|l_dbOvertimeEqualizer.GetOvertimeResponses|Set GetOvertimeResponses = l_dbOvertimeEqualizer.GetOvertimeResponses()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetPayPeriodEndDate|Function|l_obj.PayPeriodEndDate|l_varPayPerEndDate = l_obj.PayPeriodEndDate(v_strPayrollGroup, v_datDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetState|Sub|l_dbOvertimeEqualizer.GetEmployeeOvertimeBanksForUpdate|Set m_rsEmployeeOvertimeBanks = l_dbOvertimeEqualizer.GetEmployeeOvertimeBanksForUpdate(v_aryEmployees)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetState|Sub|l_dbOvertimeEqualizer.GetEmployeeOvertimeTempBanks|Set m_rsEmployeeOvertimeTempBanks = l_dbOvertimeEqualizer.GetEmployeeOvertimeTempBanks(v_aryEmployees)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetSupportInfo|Sub|l_dbOvertimeEqualizer.GetOTGroupBanks|Set m_rsOTGroupBanks = l_dbOvertimeEqualizer.GetOTGroupBanks(m_intOTGroup)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetSupportInfo|Sub|l_dbOvertimeEqualizer.GetOTGroupCanvassBank|Set l_rs = l_dbOvertimeEqualizer.GetOTGroupCanvassBank(m_intOTGroup)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetSupportInfo|Sub|l_dbOvertimeEqualizer.GetOvertimeBankTimeCharges|Set m_rsOTBankTMCharges = l_dbOvertimeEqualizer.GetOvertimeBankTimeCharges(m_datOTOppChargeDate, m_strOTShiftCode, 0)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetSupportInfo|Sub|l_dbOvertimeEqualizer.GetOvertimeResponses|Set m_rsOTResponses = l_dbOvertimeEqualizer.GetOvertimeResponses()
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|GetWorkInd|Function|l_obj.OvertimeResponseWorkIndicator|GetWorkInd = l_obj.OvertimeResponseWorkIndicator(v_strResponse)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|IsMissouriCallCenter|Function|l_obj.DoesRuleApply|IsMissouriCallCenter = l_obj.DoesRuleApply(258, 4, vstrDept)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|SaveUpdateToEmployeeOTBanks|Sub|l_dbOTEqualizer.SaveOvertimeBankTimeCharges|l_bolUpdateSuccesful = l_dbOTEqualizer.SaveOvertimeBankTimeCharges(m_rsOTBankTMCharges)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|SaveUpdateToEmployeeOTBanks|Sub|l_dbOTEqualizer.UpdateEmployeeOvertimeBanks|l_bolUpdateSuccesful = l_dbOTEqualizer.UpdateEmployeeOvertimeBanks(m_rsEmployeeOvertimeBanks, m_rsAuditTrail)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busOvertimeEqualizer\cbsOvertimeEqualizer.cls|SaveUpdateToEmployeeOTBanks|Sub|l_dbOTEqualizer.UpdateEmployeeOvertimeTempBanks|l_bolUpdateSuccesful = l_dbOTEqualizer.UpdateEmployeeOvertimeTempBanks(m_rsEmployeeOvertimeTempBanks)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|GetEffectiveDateRule|Function|l_obj.GetEffectiveDateRule|Set GetEffectiveDateRule = l_obj.GetEffectiveDateRule(v_lngRule, v_strSubRule)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|GetEffectiveDateRules|Function|l_obj.GetEffectiveDateRules|Set GetEffectiveDateRules = l_obj.GetEffectiveDateRules(v_varRules)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|GetRule|Function|l_obj.GetRule|Set GetRule = l_obj.GetRule(v_lngRule, v_strSubRule)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busRules\cbsRules.cls|GetRules|Function|l_obj.GetRules|Set GetRules = l_obj.GetRules(v_varRules)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|GetSchedChgPay|Function|l_objSchedChgPay.GetSchedChgPay|Set l_rsSchedChgPay = l_objSchedChgPay.GetSchedChgPay(v_aryEmpNum, v_dtStartDate, v_dtEndDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|GetSchedChgPayPending|Function|l_cbsSchedule.GetPendingAdjustedBaseSchedule|Set l_rsSchedule = l_cbsSchedule.GetPendingAdjustedBaseSchedule( _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|GetSchedChgPayPending|Function|l_dbSchedChgPay.GetSchedChgPay|Set l_rsSchedChgPay = l_dbSchedChgPay.GetSchedChgPay(l_varEmployees, l_datStart, l_datEnd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|GetSchedule|Function|l_objSchedule.GABEmployeeSchedOnSpecificDates|Set l_rsSchedule = l_objSchedule.GABEmployeeSchedOnSpecificDates(v_rsScopeParms, l_rsDummy, _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|GetScheduledExceptions|Function|l_obj.GetScheduledExceptions|l_obj.GetScheduledExceptions(l_aryEmployees, l_datStart, l_datEnd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|GetScope|Function|l_objSchedChgPay.GetScope|Set l_rsScope = l_objSchedChgPay.GetScope(v_rsScopeParms)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|IsScheduleChangePaymentPayable|Function|l_obj.ExceptionScheduleChgInd|"IsScheduleChangePaymentPayable = l_obj.ExceptionScheduleChgInd(v_strExcCd) = ""Y"""
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|PreValidateSchedChgPay|Function|l_objCodeTables.ExceptionContractEarningsCode|l_strEarningsCode = l_objCodeTables.ExceptionContractEarningsCode(!EXCEPTION_CD)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|PreValidateSchedChgPay|Function|l_objCodeTables.ExceptionExecutiveEarningsCode|l_strEarningsCode = l_objCodeTables.ExceptionExecutiveEarningsCode(!EXCEPTION_CD)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|PreValidateSchedChgPay|Function|l_objCodeTables.ExceptionScheduleChgInd|l_strSchedChgInd = l_objCodeTables.ExceptionScheduleChgInd(!EXCEPTION_CD)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|PreValidateSchedChgPay|Function|l_objCodeTables.ValidateScheduleCode|If Not l_objCodeTables.ValidateScheduleCode(!BASELINE_SCHED_CD) Then
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|PreValidateSchedChgPay|Function|l_objEmployee.Getemployee|Set m_rsEmployee = l_objEmployee.Getemployee(m_aryEmployees)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedChgPay\cbsSchedChgPay.cls|SaveSchedChgPay|Function|l_objSchedChgPay.SaveSchedChgPay|bError = Not l_objSchedChgPay.SaveSchedChgPay(v_rsSchedChgPayRequest, v_lTRISUser)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaint.cls|GetRotationSchedDetail|Function|l_dbSchedRotation.GetScheduleDetail|Set GetRotationSchedDetail = l_dbSchedRotation.GetScheduleDetail(v_iSchedCode)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|SaveSchedCode|Function|l_objSchedCode.SaveSchedCode|If l_objSchedCode.SaveSchedCode(l_adrsSaveRecordset _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|SchedCodeInUse|Function|l_objScheduleCodes.SchedCodeInUse|If l_objScheduleCodes.SchedCodeInUse(v_lSchedCode) Then
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|ValidInput|Function|LongAppErr|"LongAppErr(trErrbusValidationError), mstrCBUSINESSERR, ""Invalid record status.  Record status must be I, C or D"", ""SCHED_CD"""
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|ValidTimeIntervals|Function|DateDiff|"DateDiff(""h"", !STARTDATETIME, l_dtCalculatedEndDateTime)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|ValidTimeIntervals|Function|DateDiff|"DateDiff(""h"", !START_DATE_TIME, l_adrsShiftTimesClone!END_DATE_TIME)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|ValidTimeIntervals|Function|DateDiff|"DateDiff(""h"", !START_DATE_TIME, l_dtCalculatedEndDateTime)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|ValidTimeIntervals|Function|DateDiff|"DateDiff(""h"", l_adrsShiftTimesClone!START_DATE_TIME, l_adrsShiftTimesClone!END_DATE_TIME)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedCodeMaint\cbsSchedCodeMaintTran.cls|ValidTimeIntervals|Function|DateDiff|"DateDiff(""h"", l_adrsShiftTimesClone!START_DATE_TIME, l_dtCalculatedEndDateTime)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemand.cls|GetAssignments|Function|l_objSchDmd.GetAssignments|Set l_objRS = l_objSchDmd.GetAssignments(v_lngWgNum, v_datStartDate, v_datEndDate, v_lngStartLine, v_lngEndLine)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemand.cls|GetDemandJobPositions|Function|lobjdb.GetDemandJobPositions|Set GetDemandJobPositions = lobjdb.GetDemandJobPositions(vlWorkgroup)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemand.cls|GetDemandJobPositionsByDate|Function|lobjdb.GetDemandJobPositions|Set GetDemandJobPositionsByDate = lobjdb.GetDemandJobPositions( _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemand.cls|GetEmployeesInWorkGroup|Function|l_objSchDmd.GetEmployeesInWorkGroup|Set l_objRS = l_objSchDmd.GetEmployeesInWorkGroup(v_lngWgNum, v_datStartDate, v_datEndDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ActualTimeExists|Function|l_cdTimecard.GetActualTimeCascadeExists|l_cdTimecard.GetActualTimeCascadeExists(l_varEmployees, l_datStart, l_datEnd)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|AppendCascadeChange|Sub|DateAdd|"DateAdd(""d"", -1, r_rsRequest!KEY_START_DATE)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|AppendCascadeChange|Sub|DateAdd|"DateAdd(""d"", -1, r_rsRequest!START_DATE)"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|AppendCascadeChange|Sub|DateAdd|"DateAdd(""d"", 1, r_rsRequest!END_DATE), _"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|AppendCascadeChange|Sub|DateAdd|"DateAdd(""d"", 1, r_rsRequest!KEY_END_DATE), _"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|AppendWarningScheduleChangePayment|Function|LongAppErr|LongAppErr(trWarSchedChgPmtOffday), _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|CheckForItemExistenceInDB|Function|lobjdbWorkgroup.DemandIndicator|"If (lobjdbWorkgroup.DemandIndicator(vlLongItem) = ""Y"") Then"
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|CheckForItemExistenceInDB|Function|lobjdbWorkgroup.IsValidWorkgroup|If (lobjdbWorkgroup.IsValidWorkgroup(vlLongItem, vdtDateItem)) Then
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|DoLinesExist|Function|l_objDBSchDmd.GetLines|Set l_objRS = l_objDBSchDmd.GetLines(v_lngWgNum, v_datStartDate, v_datEndDate, v_lngLineNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|GetLinesBulk|Function|l_objDBSchDmd.GetLinesBulk|Set l_rsLinesBulk = l_objDBSchDmd.GetLinesBulk(l_colScopeParm)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|GetOverlapInScope|Function|l_objDBSchDmd.GetOverlapInScope|Set l_rsOverlapInScope = l_objDBSchDmd.GetOverlapInScope(l_colScopeParm)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValid|Function|l_objBUSCodeTables.IsVacationReliefCode|l_bValid = l_objBUSCodeTables.IsVacationReliefCode(l_strPriorUnion, v_datStartDate, v_strReliefComp)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValid|Function|l_objBUSCodeTables.IsVacationReliefCode|l_bValid = l_objBUSCodeTables.IsVacationReliefCode(l_strUnion, v_datStartDate, v_strReliefComp)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValid|Function|l_objBUSCodeTables.IsVacationReliefCode|l_bValid2 = l_objBUSCodeTables.IsVacationReliefCode(l_strUnion, l_datJobEffectiveDate, v_strReliefComp)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValid|Function|l_objDBEmployee.GetEmployee|Set l_rsEmpInfo = l_objDBEmployee.GetEmployee(v_lngEmpNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValidBulk|Function|DateAdd|"DateAdd(""d"", -1, l_rsEmployeesBulk!PRIOR_JOB_EFF_DT) & ""."""
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValidBulk|Function|l_objBUSCodeTables.IsVacationReliefCode|If l_objBUSCodeTables.IsVacationReliefCode(!UNION_CD, !Date, !RELIEF_COMP) Then
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsReliefComponentValidBulk|Function|l_objDBEmployee.GetEmployee|Set l_rsEmployeesBulk = l_objDBEmployee.GetEmployee(l_aryEmployee)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|IsStartDateBeforeEmployeeEmploymentDate|Function|l_objDBEmployee.GetEmployee|Set l_rsEmpInfo = l_objDBEmployee.GetEmployee(v_lngEmpNum)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|JoinIntervals|Function|MaxDate|MaxDate(l_objOuterInterval.EndDate, l_objInnerInterval.EndDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|JoinIntervals|Function|MinDate|MinDate(l_objOuterInterval.StartDate, l_objInnerInterval.StartDate)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|PreValidateAssignments|Function|l_objDBWorkGroup.EffectiveStartDate|l_datWGEffStart = l_objDBWorkGroup.EffectiveStartDate(!WG_NUM)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|PreValidateAssignments|Function|l_objDBWorkGroup.IsValidWorkgroup|ElseIf Not l_objDBWorkGroup.IsValidWorkgroup(!WG_NUM, !START_DATE) Then
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ProcessCascade|Function|IsConflictToConfirm|IsConflictToConfirm(l_rsCascadeConflicts) Then
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ProcessCascade|Function|l_cbsCascade.GetExceptionConflicts|Set l_rsCascadeConflicts = l_cbsCascade.GetExceptionConflicts( _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ProcessDemandJobPositions|Function|GetObjectContext|GetObjectContext().SetAbort
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ProcessDemandJobPositions|Function|GetObjectContext|GetObjectContext().SetComplete
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ProcessDemandJobPositions|Function|lobjdb.dbSaveJobPosition|If Not (lobjdb.dbSaveJobPosition( _
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|ResumeSaveAssignments|Function|l_objDBSchDmdTrans.SaveAssignments|bError = Not l_objDBSchDmdTrans.SaveAssignments(v_rsSchedDemandUpdates, v_lTRISUser)
C:\Users\ramsh\OneDrive\Desktop\Sunder_Extraction\VbNet_Extractor\input_code\COM Server\busServer\busSchedDemand\cbsSchedDemandTrans.cls|SaveAssignments|Function|l_objDBSchDmdTrans.SaveAssignments|bError = Not l_objDBSchDmdTrans.SaveAssignments(v_rsAssignmentRequest, v_lTRISUser)
